TradingDate,Open,High,Low,Close,Volume,percent_change
10/29/2014,5432,5554,5473,5512,2300,0.014727541
10/28/2014,4953,5683,5181,5432,300,0
10/27/2014,5432,5432,5432,5432,0,0
10/24/2014,5432,5432,5432,5432,0,0
10/23/2014,5432,5432,5432,5432,200,0
10/22/2014,5272,5650,5401,5432,2800,0.030349014
10/21/2014,5272,5303,5223,5272,5400,0
10/20/2014,5272,5272,5272,5272,2000,-0.029455081
10/17/2014,5432,5432,5432,5432,0,0
10/16/2014,5432,5510,5430,5432,6600,0
10/15/2014,5512,5505,5027,5432,1400,0
10/14/2014,5192,5715,5295,5432,6700,0
10/13/2014,5112,5654,5321,5432,400,0
10/10/2014,5432,5696,5361,5432,2600,-0.014513788
10/9/2014,5512,5512,5512,5512,0,0
10/8/2014,5512,5512,5512,5512,0,0
10/7/2014,5512,5512,5512,5512,0,0
10/6/2014,5512,5512,5512,5512,73,0
10/3/2014,5432,5593,5512,5512,103100,0.014727541
10/2/2014,5192,5554,5309,5432,314,0
10/1/2014,5352,5513,5432,5432,1500,0
9/30/2014,5112,5596,5267,5432,200,-0.014513788
9/29/2014,5112,5719,5305,5512,200,-0.014306152
9/26/2014,5352,5596,5356,5592,800300,0.029455081
9/25/2014,4873,5646,5065,5432,3300,0.046224961
9/24/2014,4873,5385,5054,5192,500,0
9/23/2014,4873,5497,5158,5192,4900,0.031796502
9/22/2014,5032,5231,4993,5032,800,-0.04552352
9/19/2014,5272,5272,5272,5272,20,0
9/18/2014,5032,5395,5149,5272,600,0
9/17/2014,5032,5395,5149,5272,200,0
9/16/2014,5032,5395,5149,5272,200,-0.014947683
9/15/2014,5032,5656,5318,5352,1000,0
9/12/2014,5112,5551,5302,5352,500,0
9/11/2014,5352,5529,5281,5352,700,0.063593005
9/10/2014,5352,5032,4732,5032,200,-0.030816641
9/9/2014,5192,5192,5192,5192,1200,-0.044182622
9/8/2014,5432,5432,5432,5432,20,0
9/5/2014,5432,5432,5432,5432,0,0
9/4/2014,5432,5432,5432,5432,400,0.046224961
9/3/2014,5192,5192,5192,5192,600,0.031796502
8/29/2014,5032,5032,5032,5032,100,-0.059790732
8/28/2014,5032,5692,5352,5352,700,0
8/27/2014,5352,5352,5352,5352,3100,-0.014727541
8/26/2014,5432,5432,5432,5432,0,0
8/25/2014,5432,5432,5432,5432,120,0.079491256
8/22/2014,5432,5225,4840,5032,200,0
8/21/2014,5192,5111,4954,5032,200,-0.030816641
8/20/2014,5192,5382,5145,5192,600,0.031796502
8/19/2014,5032,5032,5032,5032,100,-0.04552352
8/18/2014,5192,5353,5272,5272,1000,0.01540832
8/15/2014,5192,5504,5185,5192,4700,0
8/14/2014,5192,5192,5192,5192,100,-0.058055152
8/13/2014,5432,5552,5471,5512,210,0.061633282
8/12/2014,5192,5192,5192,5192,100,-0.084464821
8/11/2014,5671,5671,5671,5671,0,0
8/8/2014,5671,5671,5671,5671,0,0
8/7/2014,5432,5721,5479,5671,4255500,0.043998527
8/6/2014,5432,5432,5432,5432,100,0.046224961
8/5/2014,5192,5192,5192,5192,2100,-0.058055152
8/4/2014,5112,5942,5512,5512,210,0
8/1/2014,5512,5512,5512,5512,0,0
7/31/2014,5512,5512,5512,5512,100,0.014727541
7/30/2014,5112,5654,5321,5432,1310,0
7/29/2014,5432,5432,5432,5432,10,0
7/28/2014,5272,5554,5391,5432,1100,0
7/25/2014,5432,5432,5432,5432,0,0
7/24/2014,5112,5771,5432,5432,1100,0
7/23/2014,5272,5596,5432,5432,1100,-0.028612303
7/22/2014,5112,5960,5449,5592,3600,0
7/21/2014,5272,5784,5454,5592,400,0
7/18/2014,5192,5830,5413,5592,7300,0.014513788
7/17/2014,5352,5708,5460,5512,4700,0.014727541
7/16/2014,5112,5771,5432,5432,200,-0.014513788
7/15/2014,5512,5512,5512,5512,0,0
7/14/2014,5512,5512,5512,5512,2500,0
7/11/2014,5112,5905,5477,5512,2090,0.078247261
7/10/2014,5112,5191,5111,5112,5000,-0.01540832
7/9/2014,5192,5192,5192,5192,3900,-0.071530758
7/8/2014,5112,5986,5473,5592,4900,-0.013930524
7/7/2014,5192,5974,5470,5671,500,-0.013910624
7/4/2014,5751,5751,5751,5751,1000,0
7/3/2014,5592,5835,5595,5751,76500,0.028433476
7/2/2014,5032,6209,5588,5592,20500,0.060698027
7/1/2014,5272,5272,5272,5272,0,0
6/30/2014,5671,5272,4901,5272,300,0.01540832
6/27/2014,5272,5265,5185,5192,1100,0.031796502
6/26/2014,5032,5032,5032,5032,200,-0.073637703
6/25/2014,5432,5432,5432,5432,100,0.062597809
6/24/2014,5112,5112,5112,5112,200,-0.058910162
6/23/2014,5032,5763,4973,5432,8000,0.014947683
6/20/2014,5352,5352,5352,5352,0,0
6/19/2014,5032,5667,5329,5352,1500,-0.029027576
6/18/2014,5112,5909,5481,5512,2500,0
6/17/2014,5272,5664,5007,5512,2600,0.078247261
6/16/2014,5112,5422,4957,5112,600,-0.030349014
6/13/2014,5352,5436,4915,5272,10600,-0.014947683
6/12/2014,5272,5914,5296,5352,22700,0.098296737
6/11/2014,5352,5101,4644,4873,200,-0.031597774
6/10/2014,5432,5249,4785,5032,1000,-0.073637703
6/9/2014,5432,5519,5032,5432,4300,0.096709065
6/6/2014,5512,5296,4759,4953,2200,-0.07455157
6/5/2014,5272,5848,5117,5352,5200,0.015174507
6/4/2014,4873,5471,5057,5272,500,0
6/3/2014,5272,5272,5272,5272,1200,0
6/2/2014,5272,5332,5252,5272,1400,0.081879746
5/30/2014,4873,5264,4786,4873,1200,-0.075682853
5/29/2014,5192,5299,5218,5272,300,0.031298905
5/28/2014,4873,5352,5101,5112,8950,0.015898251
5/27/2014,5032,5032,5032,5032,100,-0.059790732
5/26/2014,5352,5352,5352,5352,0,0
5/23/2014,5272,5413,5332,5352,400,0
5/22/2014,5352,5352,5352,5352,600,0.098296737
5/21/2014,4873,5284,4810,4873,3400,-0.089499253
5/20/2014,5352,5352,5352,5352,115,0.046948357
5/19/2014,5112,5112,5112,5112,2250,-0.09857168
5/16/2014,5671,5671,5671,5671,0,0
5/15/2014,5671,5671,5671,5671,0,0
5/14/2014,5671,5671,5671,5671,0,0
5/13/2014,5671,5671,5671,5671,0,0
5/12/2014,5671,5671,5671,5671,15,0
5/9/2014,5671,5671,5671,5671,150,0.028846154
5/8/2014,5512,5512,5512,5512,0,0
5/7/2014,5512,5512,5512,5512,0,0
5/6/2014,5512,5512,5512,5512,0,0
5/5/2014,5512,5512,5512,5512,200,-0.014306152
4/29/2014,5432,5931,5129,5592,14600,0.029455081
4/28/2014,5432,5432,5432,5432,600,0
4/25/2014,5432,5432,5432,5432,0,0
4/24/2014,5112,5847,5417,5432,1110,0
4/23/2014,5112,5742,5404,5432,1300,-0.014513788
4/22/2014,5512,5512,5512,5512,0,0
4/21/2014,5352,5607,5444,5512,2800,0.095389507
4/18/2014,5032,5032,5032,5032,800,-0.073637703
4/17/2014,5112,5654,5321,5432,300,-0.014513788
4/16/2014,5512,5512,5512,5512,0,0
