TradingDate,Open,High,Low,Close,Volume,percent_change
10/1/2018,13800,14400,13700,13850,22126950,0.025925926
9/28/2018,12700,13500,12650,13500,27263660,0.067193676
9/27/2018,12750,12850,12600,12650,4737730,-0.003937008
9/26/2018,12600,12900,12600,12700,6316740,0.003952569
9/25/2018,12550,12800,12500,12650,4617820,0.007968127
9/24/2018,12800,12850,12500,12550,7248540,-0.011811024
9/21/2018,12650,12900,12600,12700,14011070,0.003952569
9/20/2018,12550,12650,12500,12650,4633490,0.007968127
9/19/2018,12450,12750,12350,12550,11799070,0.012096774
9/18/2018,11800,12400,11650,12400,9697580,0.046413502
9/17/2018,12000,12050,11850,11850,7063020,-0.0125
9/14/2018,12100,12200,11950,12000,5249010,-0.004149378
9/13/2018,12200,12200,12050,12050,7446610,-0.004132231
9/12/2018,12000,12300,11900,12100,13219870,0.025423729
9/11/2018,11750,11850,11600,11800,6153730,0.004255319
9/10/2018,11350,11800,11350,11750,18103700,0.039823009
9/7/2018,11300,11500,11250,11300,4700940,0.022624434
9/6/2018,11150,11200,11000,11050,3468930,-0.004504505
9/5/2018,11250,11250,11050,11100,4077680,-0.013333333
9/4/2018,11350,11400,11200,11250,4334470,-0.008810573
8/31/2018,11550,11550,11350,11350,6896940,-0.013043478
8/30/2018,11450,11550,11300,11500,5942360,0.00877193
8/29/2018,11500,11550,11350,11400,2619380,-0.008695652
8/28/2018,11500,11550,11400,11500,3742950,0.00877193
8/27/2018,11400,11550,11350,11400,4277920,0.008849558
8/24/2018,11350,11450,11250,11300,3585410,-0.00877193
8/23/2018,11450,11500,11350,11400,3559200,-0.004366812
8/22/2018,11500,11600,11400,11450,6524970,0.022321429
8/21/2018,11150,11300,11150,11200,5557070,0.004484305
8/20/2018,11200,11300,11150,11150,4785990,-0.004464286
8/17/2018,11550,11600,11200,11200,3021220,-0.01754386
8/16/2018,11300,11400,11150,11400,5988420,0
8/15/2018,11700,11750,11350,11400,5347120,-0.017241379
8/14/2018,11800,11850,11600,11600,3492740,-0.016949153
8/13/2018,11250,11800,11200,11800,10740690,0.048888889
8/10/2018,11250,11350,11200,11250,3197060,-0.004424779
8/9/2018,11400,11650,11200,11300,8036140,-0.004405286
8/8/2018,11200,11350,11100,11350,3476090,0.01793722
8/7/2018,11200,11250,11050,11150,2230630,0
8/6/2018,11050,11350,11000,11150,3133130,0.009049774
8/3/2018,11250,11300,11050,11050,2413580,0
8/2/2018,11250,11300,10950,11050,7584140,-0.022123894
8/1/2018,11450,11550,11300,11300,2520310,-0.013100437
7/31/2018,11500,11700,11350,11450,4228220,-0.004347826
7/30/2018,11300,11550,11250,11500,5185990,0.026785714
7/27/2018,11300,11400,11200,11200,2794540,-0.004444444
7/26/2018,11200,11350,11050,11250,4443590,0.004464286
7/25/2018,11400,11550,11200,11200,3150420,-0.01754386
7/24/2018,11600,11800,11400,11400,5421070,-0.029787234
7/23/2018,11300,11750,11250,11750,14236370,0.068181818
7/20/2018,10950,11100,10800,11000,4076100,0
7/19/2018,11200,11200,10900,11000,3335440,-0.017857143
