organCode,ticker,comGroupCode,icbCode,organTypeCode,comTypeCode,organName,organShortName,exchange,shortName,industryID,industryIDv2,industry,industryEn,establishedYear,noEmployees,noShareholders,foreignPercent,website,stockRating,deltaInWeek,deltaInMonth,deltaInYear,outstandingShare,issueShare,companyType,status,code,message,traceId
FMC,FMC,VNINDEX,3573,DN,CT,Công ty Cổ phần Thực phẩm Sao Ta,Thực phẩm Sao Ta,HOSE,Thực phẩm Sao Ta,217,3573,Thực phẩm và đồ uống,Food & Beverage,2003,4647,2767,0.313,http://www.fimexvn.com,4,0,0.022,-0.126,65.4,65.4,CT,,,,
FOCC,FOC,UpcomIndex,5555,DN,CT,Công ty Cổ phần Dịch vụ Trực tuyến FPT,FPT Online,UPCOM,FPT Online,255,5555,Truyền thông,Media,2007,321,110,0.042,http://www.fptonline.net,4,0.039,-0.054,-0.19,18.4,18.5,CT,,,,
FOMECO,FBC,UpcomIndex,2757,DN,CT,Công ty Cổ phần Cơ khí Phổ Yên,Cơ khí Phổ Yên,UPCOM,Cơ khí Phổ Yên,189,2757,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004,1011,222,0,http://www.fomeco.vn,4.1,-0.004,-0.025,0.164,3.7,3.7,CT,,,,
FOODCOSA,FCS,UpcomIndex,3577,DN,CT,Công ty Cổ phần Lương thực Thành phố Hồ Chí Minh,Lương thực TP Hồ Chí Minh,UPCOM,Lương thực TP Hồ Chí Minh,218,3577,Thực phẩm và đồ uống,Food & Beverage,2008,196,446,0,http://www.foodcosa.vn,3.1,-0.004,-0.025,0.247,29.5,29.5,CT,,,,
FORIMEX,FRM,UpcomIndex,1733,DN,CT,Công ty Cổ phần Lâm nghiệp Sài Gòn,Lâm nghiệp Sài Gòn,UPCOM,Lâm nghiệp Sài Gòn,155,1733,Tài nguyên Cơ bản,Basic Resources,2010,47,394,0,http://www.forimex.vn,3.2,-0.004,-0.025,-0.024,11.7,11.7,CT,,,,
FORIP,DP3,HNXIndex,4577,DN,CT,Công ty Cổ Phần Dược Phẩm Trung Ương 3,Dược Phẩm TW3,HNX,Dược Phẩm TW3,238,4577,Y tế,Health Care,2003,303,306,0.012,http://www.duocphamtw3.com,4.3,0.034,-0.025,0.287,8.6,8.6,CT,,,,
FORTEX,FTM,UpcomIndex,3763,DN,CT,Công ty Cổ phần Đầu tư và Phát triển Đức Quân,Phát triển Đức Quân,UPCOM,Phát triển Đức Quân,226,3763,Hàng cá nhân & Gia dụng,Personal & Household Goods,2006,279,6098,0.003,http://www.fortex.com.vn,3.4,-0.115,-0.225,-0.608,50,50,CT,,,,
FPT,FPT,VNINDEX,9537,DN,CT,Công ty Cổ phần FPT,FPT Corp,HOSE,FPT Corp,310,9537,Công nghệ Thông tin,Technology,2002,37180,48598,0.487,https://www.fpt.com.vn,3.6,0.003,0.048,0.074,1104.3,1097,CT,,,,
FPTR,FRT,VNINDEX,5379,DN,CT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ FPT,HOSE,Bán lẻ FPT,253,5379,Bán lẻ,Retail,2012,10078,7806,0.298,http://frt.vn,3.1,-0.001,-0.034,-0.12,118.5,118.5,CT,,,,
FPTS,FTS,VNINDEX,8777,DN,CK,Công ty Cổ phần Chứng khoán FPT,Chứng khoán FPT,HOSE,Chứng khoán FPT,300,8777,Dịch vụ tài chính,Financial Services,2007,453,2199,0.251,http://www.fpts.com.vn,3.9,0.058,0.144,0.27,214.6,195.1,CK,,,,
FRC,FRC,UpcomIndex,1733,DN,CT,Công ty Cổ phần Lâm đặc sản xuất khẩu Quảng Nam,Lâm đặc sản xuất khẩu Quảng Nam,UPCOM,Lâm đặc sản xuất khẩu Quảng Nam,155,1733,Tài nguyên Cơ bản,Basic Resources,2015,579,246,0,http://www.forexco.com.vn,3.7,-0.121,-0.062,-0.232,3,3,CT,,,,
FT1,FT1,UpcomIndex,2757,DN,CT,Công ty Cổ phần Phụ tùng máy số 1,Phụ tùng máy số 1,UPCOM,Phụ tùng máy số 1,189,2757,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008,1100,942,0.004,http://www.futu1.com.vn,3.7,-0.055,0.029,0.333,7.1,7.1,CT,,,,
FTEL,FOX,UpcomIndex,6535,DN,CT,Công ty Cổ phần Viễn thông FPT,FPT Telecom,UPCOM,FPT Telecom,267,6535,Viễn thông,Telecommunications,2005,9412,564,0,http://www.fpt.vn,4,0.006,-0.028,-0.002,328.3,328.3,CT,,,,
FTI,FTI,UpcomIndex,3355,DN,CT,Công ty Cổ phần Công nghiệp - Thương mại Hữu Nghị,Công nghiệp - Thương mại Hữu Nghị,UPCOM,Công nghiệp - Thương mại Hữu Nghị,212,3355,Ô tô và phụ tùng,Automobiles & Parts,2005,19,104,0,http://www.ftic.vn,3.4,-0.004,-0.025,-0.081,3.9,3.9,CT,,,,
FUEMAV30,FUEMAV30,VNINDEX,8985,OTHER,QU,Quỹ ETF MAFM VN30,Quỹ ETF MAFM VN30,HOSE,Quỹ ETF MAFM VN30,302,8985,Dịch vụ tài chính,Financial Services,2020,0,0,0.841,http://www.fundmanagement-miraeasset.com.vn,5,-0.009,-0.009,-0.032,27.7,27.7,QU,,,,
FUESSV30,FUESSV30,VNINDEX,8985,OTHER,QU,Quỹ ETF SSIAM VN30,Quỹ ETF SSIAM VN30,HOSE,Quỹ ETF SSIAM VN30,302,8985,Dịch vụ tài chính,Financial Services,2020,0,0,0.284,http://www.ssi.com.vn/ssiam/thong-tin-chung-ssiam-vn30,5,-0.005,-0.037,-0.04,7.4,7.4,QU,,,,
FUEVFVND,FUEVFVND,VNINDEX,8985,OTHER,QU,Quỹ ETF DCVFMVN DIAMOND,Quỹ ETF DCVFMVN DIAMOND,HOSE,Quỹ ETF DCVFMVN DIAMOND,302,8985,Dịch vụ tài chính,Financial Services,2020,0,0,0.967,https://dragoncapital.com.vn,5,-0.005,-0.04,-0.057,797.9,797.9,QU,,,,
FUEVN100,FUEVN100,VNINDEX,8985,OTHER,QU,Quỹ ETF VINACAPITAL VN100,Quỹ ETF VINACAPITAL VN100,HOSE,Quỹ ETF VINACAPITAL VN100,302,8985,Dịch vụ tài chính,Financial Services,2019,0,0,0.136,http://www.vinacapital.com,5,-0.001,-0.004,-0.034,18.5,18.5,QU,,,,
G20,G20,UpcomIndex,3763,DN,CT,Công ty Cổ phần Đầu tư Dệt may Vĩnh Phúc,Đầu tư Dệt may Vĩnh Phúc,UPCOM,Đầu tư Dệt may Vĩnh Phúc,226,3763,Hàng cá nhân & Gia dụng,Personal & Household Goods,2010,250,110,0.001,http://www.ghome.vn,3.6,0.163,0.142,-0.336,14.4,14.4,CT,,,,
GABJSC,GAB,VNINDEX,2353,DN,CT,Công ty Cổ phần Đầu tư Khai khoáng & Quản lý Tài sản FLC,Đầu tư Khai khoáng và Quản lý Tài sản FLC,HOSE,Đầu tư Khai khoáng và Quản lý Tài sản FLC,180,2353,Xây dựng và Vật liệu,Construction & Materials,2016,45,305,0.003,https://flcgab.vn,3.4,-0.004,-0.025,0.164,14.9,14.9,CT,,,,
GAR10,M10,UpcomIndex,3763,DN,CT,Tổng công ty May 10 - Công ty Cổ phần,10-May,UPCOM,10-May,226,3763,Hàng cá nhân & Gia dụng,Personal & Household Goods,2004,6935,1223,0,http://www.garco10.com.vn,3.8,0.016,0.073,0.046,30.2,30.2,CT,,,,
GAS,GAS,VNINDEX,7573,DN,CT,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,PV Gas,HOSE,PV Gas,275,7573,"Điện, nước & xăng dầu khí đốt",Utilities,1990,3800,7206,0.03,http://www.pvgas.com.vn,4.1,-0.014,-0.014,0.04,1914,1914,CT,,,,
GDB,BVB,UpcomIndex,8355,DN,NH,Ngân hàng Thương mại Cổ phần Bản Việt,Ngân hàng Bản Việt,UPCOM,Ngân hàng Bản Việt,289,8355,Ngân hàng,Banks,1992,1487,15941,0.001,http://www.vietcapitalbank.com.vn,3.4,0.006,-0.015,-0.016,501.7,367.1,NH,,,,
GDT,GDT,VNINDEX,3726,DN,CT,Công ty Cổ phần Chế biến Gỗ Đức Thành,Gỗ Đức Thành,HOSE,Gỗ Đức Thành,221,3726,Hàng cá nhân & Gia dụng,Personal & Household Goods,2000,1223,2148,0.225,http://www.goducthanh.com,3.8,-0.022,-0.051,-0.102,21.2,21.7,CT,,,,
GDW,GDW,HNXIndex,7577,DN,CT,Công ty Cổ phần Cấp nước Gia Định,Cấp nước Gia Định,HNX,Cấp nước Gia Định,277,7577,"Điện, nước & xăng dầu khí đốt",Utilities,1991,322,297,0.058,http://www.capnuocgiadinh.vn,3.9,-0.028,0.105,-0.014,9.5,9.5,CT,,,,
GELEX,GEX,VNINDEX,2737,DN,CT,Công ty Cổ phần Tập đoàn Gelex,Tập đoàn Gelex,HOSE,Tập đoàn Gelex,187,2737,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2012,10665,3914,0.12,https://gelex.vn,3.8,0.061,0.15,-0.163,851.5,851.5,CT,,,,
GELEXTBD,GEE,UpcomIndex,2737,DN,CT,Công ty Cổ phần Điện lực Gelex,Thiết bị điện GELEX,UPCOM,Thiết bị điện GELEX,187,2737,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2016,2717,105,0,https://gelex-electric.com,3.5,-0.012,0.024,-0.066,300,300,CT,,,,
GEN3,PGV,VNINDEX,7535,DN,CT,Tổng Công ty Phát điện 3 - Công ty Cổ phần,Tổng Công ty Phát điện 3,HOSE,Tổng Công ty Phát điện 3,274,7535,"Điện, nước & xăng dầu khí đốt",Utilities,2012,2478,2028,0,http://www.genco3.com,3.8,0.036,0.266,0.096,1123.5,1123.5,CT,,,,
GER,GER,UpcomIndex,1353,DN,CT,Công ty Cổ phần Thể thao Ngôi sao Geru,Thể thao Ngôi sao Geru,UPCOM,Thể thao Ngôi sao Geru,150,1353,Hóa chất,Chemicals,2006,130,101,0,http://www.gerusport.com.vn,3.9,-0.004,-0.025,-0.255,2.2,2.2,CT,,,,
GGG,GGG,UpcomIndex,3353,DN,CT,Công ty Cổ phần Ô tô Giải Phóng,Ôtô Giải Phóng,UPCOM,Ôtô Giải Phóng,211,3353,Ô tô và phụ tùng,Automobiles & Parts,2001,37,0,0.021,http://www.giaiphong.com.vn,3.4,0.121,0.034,-0.315,29.4,29.4,CT,,,,
GHC,GHC,UpcomIndex,7535,DN,CT,Công ty Cổ phần Thủy điện Gia Lai,Thủy điện Gia Lai,UPCOM,Thủy điện Gia Lai,274,7535,"Điện, nước & xăng dầu khí đốt",Utilities,2002,75,3994,0.006,https://ghc.vn,4.1,-0.008,-0.025,0.275,47.7,47.7,CT,,,,
GIALAICOFFEE,FGL,UpcomIndex,3537,DN,CT,Công ty Cổ phần Cà phê Gia Lai,Cà Phê Gia Lai,UPCOM,Cà Phê Gia Lai,216,3537,Thực phẩm và đồ uống,Food & Beverage,1996,31,175,0,http://www.gialaicoffee.com.vn,3.4,-0.004,-0.025,0.164,14.7,14.7,CT,,,,
GIALAIWACO,GLW,UpcomIndex,7577,DN,CT,Công ty Cổ phần Cấp thoát nước Gia Lai,Cấp thoát nước Gia Lai,UPCOM,Cấp thoát nước Gia Lai,277,7577,"Điện, nước & xăng dầu khí đốt",Utilities,2010,115,134,0,http://www.capnuocgialai.com,3.5,-0.05,-0.178,1.348,18,18,CT,,,,
GIL,GIL,VNINDEX,3763,DN,CT,Công ty Cổ phần Sản xuất Kinh doanh Xuất nhập khẩu Bình Thạnh,XNK Bình Thạnh,HOSE,XNK Bình Thạnh,226,3763,Hàng cá nhân & Gia dụng,Personal & Household Goods,2000,1992,0,0.03,http://www.gilimex.com,4.1,-0.01,-0.01,-0.439,70,70,CT,,,,
GLC,GLC,UpcomIndex,1777,DN,CT,Công ty Cổ phần Vàng Lào Cai,Vàng Lào Cai,UPCOM,Vàng Lào Cai,167,1777,Tài nguyên Cơ bản,Basic Resources,2007,43,106,0,http://www.vanglaocai.com.vn,3.3,-0.004,-0.025,0.164,10.5,10.5,CT,,,,
GLEC,GEG,VNINDEX,7535,DN,CT,Công ty Cổ phần Điện Gia Lai,Điện Gia Lai,HOSE,Điện Gia Lai,274,7535,"Điện, nước & xăng dầu khí đốt",Utilities,2010,665,1956,0.465,http://www.geccom.vn,3.6,0.002,0.01,-0.063,321.9,321.9,CT,,,,
GLT,GLT,HNXIndex,3743,DN,CT,Công ty Cổ phần Kỹ thuật điện Toàn Cầu,KT Điện Toàn Cầu,HNX,KT Điện Toàn Cầu,223,3743,Hàng cá nhân & Gia dụng,Personal & Household Goods,1996,81,239,0.039,http://www.toancau.vn,3.9,-0.103,0.038,0.064,9.4,10,CT,,,,
GMA,GMA,HNXIndex,2757,DN,CT,Công ty Cổ phần G-Automobile,Enteco Việt Nam,HNX,Enteco Việt Nam,189,2757,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2011,21,127,0,http://enteco.vn/vi/,3.1,-0.004,-0.025,0.228,20,20,CT,,,,
GMC,GMC,VNINDEX,3763,DN,CT,Công ty Cổ phần Garmex Sài Gòn,Garmex Sài Gòn,HOSE,Garmex Sài Gòn,226,3763,Hàng cá nhân & Gia dụng,Personal & Household Goods,2003,4118,0,0.078,http://www.garmex.vn,3.7,-0.004,-0.02,-0.35,33,33,CT,,,,
GMD,GMD,VNINDEX,2777,DN,CT,Công ty Cổ phần Gemadept,Gemadept,HOSE,Gemadept,193,2777,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1993,1481,12179,0.477,http://www.gemadept.com.vn,3.8,-0.002,-0.078,0.087,301.4,301.4,CT,,,,
GMX,GMX,HNXIndex,2353,DN,CT,Công ty Cổ phần Gạch ngói Gốm xây dựng Mỹ Xuân,Gạch ngói Mỹ Xuân,HNX,Gạch ngói Mỹ Xuân,180,2353,Xây dựng và Vật liệu,Construction & Materials,2003,365,809,0.066,http://www.myxuan-vt.com.vn,4.5,-0.013,-0.052,0.518,9,9,CT,,,,
GREENDI,GIC,HNXIndex,2777,DN,CT,Công ty Cổ phần Đầu tư Dịch vụ và Phát triển Xanh,ĐT Dịch vụ và PT Xanh,HNX,ĐT Dịch vụ và PT Xanh,193,2777,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2017,150,0,0.055,https://greenicd.com.vn/,3.9,0.052,-0.025,-0.036,12.1,12.1,CT,,,,
GSM,GSM,UpcomIndex,7535,DN,CT,Công ty Cổ phần Thủy điện Hương Sơn,Thủy điện Hương Sơn,UPCOM,Thủy điện Hương Sơn,274,7535,"Điện, nước & xăng dầu khí đốt",Utilities,2003,66,0,0,http://www.thuydienhuongson.vn,4,0.181,0.388,0.248,28.6,28.6,CT,,,,
GSP,GSP,VNINDEX,2773,DN,CT,Công ty Cổ phần Vận tải Sản phẩm Khí Quốc tế,Gas Shipping,HOSE,Gas Shipping,191,2773,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007,218,350,0.007,http://www.gasshipping.com.vn,3.9,0.047,0.057,0.138,55.8,55.8,CT,,,,
GTA,GTA,VNINDEX,1733,DN,CT,Công ty Cổ phần Chế biến Gỗ Thuận An,Gỗ Thuận An,HOSE,Gỗ Thuận An,155,1733,Tài nguyên Cơ bản,Basic Resources,2001,762,1546,0.003,http://gothuanan.vn/,3.4,0.079,0.179,0.311,9.8,10.4,CT,,,,
GTDTHP,DDH,UpcomIndex,2777,DN,CT,Công ty Cổ phần Đảm bảo giao thông đường thủy Hải Phòng,Đảm bảo GTĐT Hải Phòng,UPCOM,Đảm bảo GTĐT Hải Phòng,193,2777,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010,320,250,0,http://www.gtdthp.com.vn,3.2,-0.004,-0.025,1.878,3.6,3.6,CT,,,,
GTT,GTT,UpcomIndex,5755,DN,CT,Công ty Cổ phần Thuận Thảo,Thuận Thảo Group,UPCOM,Thuận Thảo Group,260,5755,Du lịch và Giải trí,Travel & Leisure,1985,232,1849,0.001,http://www.thuanthao.com.vn,3.7,-0.004,0.175,-0.236,43.5,43.5,CT,,,,
H11,H11,UpcomIndex,2357,DN,CT,Công ty Cổ phần Xây dựng HUD101,Xây dựng HUD101,UPCOM,Xây dựng HUD101,181,2357,Xây dựng và Vật liệu,Construction & Materials,2007,38,183,0.002,http://www.hud101.vn,3.1,-0.192,0.179,0.106,1.1,1.1,CT,,,,
HABACO,PHN,HNXIndex,2733,DN,CT,Công ty Cổ phần Pin Hà Nội,Pin Hà Nội,HNX,Pin Hà Nội,186,2733,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004,289,320,0.49,http://www.habaco.com.vn,4.3,-0.053,-0.013,0.24,7.3,7.3,CT,,,,
HACC1,HC1,UpcomIndex,2357,DN,CT,Công ty Cổ phần Xây dựng số 1 Hà Nội,Xây dựng số 1 Hà Nội,UPCOM,Xây dựng số 1 Hà Nội,181,2357,Xây dựng và Vật liệu,Construction & Materials,2013,240,208,0,http://hacc1.com.vn,3.5,-0.004,-0.025,-0.274,8,8,CT,,,,
HACHIBA,HCB,UpcomIndex,3763,DN,CT,Công ty Cổ phần Dệt may 29/3,Dệt may 29/3,UPCOM,Dệt may 29/3,226,3763,Hàng cá nhân & Gia dụng,Personal & Household Goods,2007,3701,381,0,http://www.hachiba.com.vn,3.4,-0.004,-0.025,0.158,5.2,5.2,CT,,,,
HACO3,HC3,UpcomIndex,2357,DN,CT,Công ty Cổ phần Xây dựng số 3 Hải Phòng,Xây dựng số 3 Hải Phòng,UPCOM,Xây dựng số 3 Hải Phòng,181,2357,Xây dựng và Vật liệu,Construction & Materials,2002,162,333,0.004,http://www.haco3.com.vn,3.6,-0.149,-0.17,0.091,20.7,20.7,CT,,,,
HAD,HAD,HNXIndex,3533,DN,CT,Công ty Cổ phần Bia Hà Nội - Hải Dương,Bia Hà Nội - Hải Dương,HNX,Bia Hà Nội - Hải Dương,214,3533,Thực phẩm và đồ uống,Food & Beverage,2003,196,688,0.093,http://www.habecohd.com.vn,4.1,-0.03,-0.081,0.26,4,4,CT,,,,
HADIPHAR,HDP,UpcomIndex,4577,DN,CT,Công ty Cổ phần Dược Hà Tĩnh,Dược Hà Tĩnh,UPCOM,Dược Hà Tĩnh,238,4577,Y tế,Health Care,2004,611,670,0.002,http://hadiphar.vn/,3.3,-0.016,0.211,0.39,9.9,9.9,CT,,,,
HAG,HAG,VNINDEX,3573,DN,CT,Công ty Cổ phần Hoàng Anh Gia Lai,Hoàng Anh Gia Lai,HOSE,Hoàng Anh Gia Lai,217,3573,Thực phẩm và đồ uống,Food & Beverage,2006,1565,54114,0.027,http://www.hagl.com.vn,3.6,0.031,0.032,0.019,927.4,927.5,CT,,,,
HAH,HAH,VNINDEX,2777,DN,CT,Công ty Cổ phần Vận tải và Xếp dỡ Hải An,Vận tải và Xếp dỡ Hải An,HOSE,Vận tải và Xếp dỡ Hải An,193,2777,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2009,470,13111,0.08,http://www.haiants.vn,4.7,0.015,-0.051,-0.35,70.3,70.3,CT,,,,
HAI,HAI,UpcomIndex,1357,DN,CT,Công ty Cổ phần Nông dược HAI,Nông Dược HAI,UPCOM,Nông Dược HAI,151,1357,Hóa chất,Chemicals,2005,187,8365,0.012,http://www.congtyhai.com,3.4,-0.004,-0.025,-0.336,182.7,182.7,CT,,,,
HAIPHATGROUP,HPX,VNINDEX,8633,DN,CT,Công ty Cổ phần Đầu tư Hải Phát,Đầu tư Hải Phát,HOSE,Đầu tư Hải Phát,336,8633,Bất động sản,Real Estate,2003,100,1727,0.006,http://www.haiphat.com.vn,3.5,-0.011,-0.056,-0.682,304.2,304.2,CT,,,,
HALCOM,HID,VNINDEX,2357,DN,CT,Công ty Cổ phần Halcom Vietnam,Halcom Vietnam,HOSE,Halcom Vietnam,181,2357,Xây dựng và Vật liệu,Construction & Materials,2007,120,5848,0.005,http://www.halcom.vn,3.6,0.014,0.117,-0.35,76.8,76.8,CT,,,,
HALICO,HNR,UpcomIndex,3535,DN,CT,Công ty Cổ phần Rượu và Nước Giải Khát Hà Nội,Cồn Rượu và Nước Giải Khát Hà Nội,UPCOM,Cồn Rượu và Nước Giải Khát Hà Nội,215,3535,Thực phẩm và đồ uống,Food & Beverage,2006,201,114,0.456,http://halico.com.vn/,3.6,-0.004,-0.025,0.164,20,20,CT,,,,
HALOBECO,HLB,UpcomIndex,3533,DN,CT,Công ty Cổ phần Bia và Nước giải khát Hạ Long,Bia và NGK Hạ Long,UPCOM,Bia và NGK Hạ Long,214,3533,Thực phẩm và đồ uống,Food & Beverage,2003,580,190,0.307,https://www.biahalong.com,4,0.014,-0.017,0.404,3.1,3.1,CT,,,,
HALOTEX,HLT,UpcomIndex,3763,DN,CT,Công ty Cổ phần Dệt may Hoàng Thị Loan,Dệt may Hoàng Thị Loan,UPCOM,Dệt may Hoàng Thị Loan,226,3763,Hàng cá nhân & Gia dụng,Personal & Household Goods,2013,893,650,0,http://www.halotexco.com.vn,3.7,-0.004,-0.025,0.089,5.5,5.5,CT,,,,
HAMACO,HAM,UpcomIndex,2353,DN,CT,Công ty Cổ phần Vật tư Hậu Giang,Vật tư Hậu Giang,UPCOM,Vật tư Hậu Giang,180,2353,Xây dựng và Vật liệu,Construction & Materials,2003,707,221,0,http://www.hamaco.com.vn,3.3,-0.004,-0.063,0.26,9.6,9.3,CT,,,,
HAMADECO,HHV,VNINDEX,2357,DN,CT,Công ty Cổ phần Đầu tư Hạ tầng Giao thông Đèo Cả,Đầu tư Hạ tầng Giao thông Đèo Cả,HOSE,Đầu tư Hạ tầng Giao thông Đèo Cả,181,2357,Xây dựng và Vật liệu,Construction & Materials,2010,987,366,0.025,https://hhv.com.vn,3.4,0.032,0.1,0.102,307.8,307.8,CT,,,,
HAMIS,AAS,UpcomIndex,8777,DN,CK,Công ty Cổ phần Chứng khoán SmartInvest,Chứng khoán SmartInvest,UPCOM,Chứng khoán SmartInvest,300,8777,Dịch vụ tài chính,Financial Services,2006,43,5447,0.014,http://www.sisi.com.vn,4,0.037,0.09,-0.32,80,80,CK,,,,
HANABECO,BBM,UpcomIndex,3533,DN,CT,Công ty Cổ phần Bia Hà Nội - Nam Định,Bia Hà Nội - Nam Định,UPCOM,Bia Hà Nội - Nam Định,214,3533,Thực phẩm và đồ uống,Food & Beverage,1999,105,157,0.002,http://www.biahanoinamdinh.com,3.9,-0.071,0.007,0.218,2,2,CT,,,,
HANCO,HAN,UpcomIndex,2357,DN,CT,Tổng Công ty Xây dựng Hà Nội - CTCP,Xây dựng Hà Nội,UPCOM,Xây dựng Hà Nội,181,2357,Xây dựng và Vật liệu,Construction & Materials,1996,724,463,0,http://www.hancorp.com.vn,3.3,0.009,0.056,-0.128,141,141,CT,,,,
HANDI6,HD6,UpcomIndex,8633,DN,CT,Công ty Cổ phần Đầu tư và Phát triển nhà số 6 Hà Nội,Phát triển nhà số 6 Hà Nội,UPCOM,Phát triển nhà số 6 Hà Nội,336,8633,Bất động sản,Real Estate,2005,151,1072,0,http://www.handico6.com.vn,4.2,0.216,0.354,0.235,14.4,14.4,CT,,,,
HANELP,HNP,UpcomIndex,1353,DN,CT,Công ty Cổ phần Hanel Xốp Nhựa,Hanel Xốp Nhựa,UPCOM,Hanel Xốp Nhựa,150,1353,Hóa chất,Chemicals,1994,380,293,0.027,https://hanelplastics.com.vn/,3.5,-0.004,-0.075,0.065,5,5,CT,,,,
HANOSIMEX,HSM,UpcomIndex,3763,DN,CT,Tổng Công ty Cổ phần Dệt May Hà Nội,HANOSIMEX,UPCOM,HANOSIMEX,226,3763,Hàng cá nhân & Gia dụng,Personal & Household Goods,2008,3067,216,0,http://www.hanosimex.com.vn,3.4,-0.004,-0.083,-0.492,20.5,20.5,CT,,,,
HAP,HAP,VNINDEX,1737,DN,CT,Công ty Cổ phần Tập Đoàn Hapaco,Tập đoàn Hapaco,HOSE,Tập đoàn Hapaco,156,1737,Tài nguyên Cơ bản,Basic Resources,1999,620,8771,0.027,http://www.hapaco.vn,3.8,0.079,0.143,-0.198,110.9,111.1,CT,,,,
HAPRO,HTM,UpcomIndex,5373,DN,CT,Tổng Công ty Thương mại Hà Nội – Công ty cổ phần,Thương mại Hà Nội - Hapro,UPCOM,Thương mại Hà Nội - Hapro,250,5373,Bán lẻ,Retail,2004,536,0,0,http://www.haprogroup.vn,3.8,0.034,-0.017,-0.082,220,220,CT,,,,
HAR,HAR,VNINDEX,8633,DN,CT,Công ty Cổ phần Đầu tư Thương mại Bất động sản An Dương Thảo Điền,BĐS An Dương Thảo Điền,HOSE,BĐS An Dương Thảo Điền,336,8633,Bất động sản,Real Estate,2007,74,9423,0.001,http://www.adtdgroup.com,3.8,0.117,0.245,-0.146,95.7,101.4,CT,,,,
HAS,HAS,VNINDEX,2357,DN,CT,Công ty Cổ phần Hacisco,Hacisco,HOSE,Hacisco,181,2357,Xây dựng và Vật liệu,Construction & Materials,2001,89,1529,0.168,https://has.vn/,3.7,0.011,0.072,-0.016,7.8,8,CT,,,,
